evidence_scope,annotation_id,case_id,fixture_id,baseline_id,scenario_focus,system_label,output_source,provider,model,structured_commitment_available,commitment_type,hard_constraint_violation,evidence_coverage_failure,witness_drop,consequence_continuity_failure,no_feasible_emission,repair_correct,inappropriate_personalization,surface_realization_failure,judge_score_count,judge_winner_votes,constraint_fidelity_mean,evidence_coverage_mean,consequence_continuity_mean,no_feasible_handling_mean,appropriate_personalization_mean,surface_coherence_mean,output_text
model_judge_balanced90,C016-C,C016,synthetic_career_tail_03_01_r01,raw_prompt_stuffing,career,System C,output_text,external-api,MiniMax-M2.7,true,commit,false,false,false,true,false,true,false,true,2,0,2.0000,1.5000,1.5000,1.0000,2.0000,2.0000,"Based on the composite synthetic career transition fixture, you should target a mid‑level software‑engineer role (role_detail) that pays at least the minimum_income_floor_anchor to satisfy the minimum_income_floor_must_hold requirement. The visa_or_contract_deadline_must_be_respected, so you need to submit your application package by the deadline_anchor date, while keeping the application_sequence_can_change flexible to capitalize on emerging opportunities. Skill_investment_can_change should be ramped up immediately to cover any gaps for the target role, and you should monitor the late_tail_witness (caregiver_schedule_tail_tail_r01) that may surface after the primary timeline; if it does, re‑prioritize career_tail_local_priority_can_change to accommodate any schedule constraints it imposes. The career_tail_r01_anchor slot is reserved for the final follow‑up step (career_tail_r01_followup) after the initial offers. By adhering to these constraints and mutable levers, you can navigate the transition while respecting the visa deadline and maintaining the required income floor."
model_judge_balanced90,C017-A,C017,synthetic_career_tail_03_01_r06,validator_only,career,System A,output_text,external-api,MiniMax-M2.7,true,commit,false,false,true,true,false,true,false,true,2,0,2.0000,1.0000,1.0000,2.0000,2.0000,2.0000,"Based on the confirmed constraints, your proposed career transition is viable. The deadline_anchor provides a firm cutoff for all applications, and the income_floor_anchor establishes the minimum compensation threshold. Your application_sequence should prioritize opportunities that satisfy both constraints, with a targeted role_detail in the target field. The income_bridge strategy should maintain earnings at or above the income_floor_anchor throughout the transition window. The career_tail_r06_slot designation allows for late-stage positioning, supported by the career_tail_r06_anchor witness. If application_sequence or skill_investment priorities shift, revalidation against deadline_anchor and income_floor_anchor will be required."
model_judge_balanced90,C017-B,C017,synthetic_career_tail_03_01_r06,raw_prompt_stuffing,career,System B,output_text,external-api,MiniMax-M2.7,true,commit,false,false,false,true,false,true,false,true,2,1,2.0000,2.0000,1.5000,2.0000,1.5000,2.0000,"Based on the latest background, the recommended path is to target a Senior Data Analyst role (role_detail) that offers at least the minimum income floor. To bridge income during the transition, take on freelance data‑visualization projects (income_bridge). The visa deadline is 90 days away, so prioritize submitting applications to high‑priority positions within the next two weeks, while remaining ready to adjust the application sequence as needed. The caregiver schedule imposes a low‑frequency constraint (caregiver_schedule_tail_tail_r06) that pushes the final decision window to the end of month R06; keep that late‑tail witness in mind when timing the final offer acceptance. Skill investment should focus on Python and SQL (mutable skill_investment_can_change) and local market opportunities (career_tail_local_priority_can_change). Fulfilling these steps respects the hard constraints, preserves the required time window, and clears the career‑tail R06 slot without breaching the minimum income floor."
model_judge_balanced90,C017-C,C017,synthetic_career_tail_03_01_r06,cbea_lcv_runtime,career,System C,output_text,external-api,MiniMax-M2.7,true,commit,false,false,false,false,false,true,false,true,2,1,2.0000,1.0000,0.0000,2.0000,2.0000,2.0000,"Given the confirmed visa/contract deadline and the minimum income floor, we can commit to a full‑time role transition that respects the deadline, maintains the required income level, and incorporates the late‑tail witness (caregiver schedule) and the career‑tail‑R06 evidence as supporting details."
model_judge_balanced90,C018-A,C018,synthetic_career_tail_03_01_r12,validator_only,career,System A,output_text,external-api,MiniMax-M2.7,true,commit,false,false,true,true,false,true,false,true,2,0,2.0000,1.0000,1.0000,2.0000,2.0000,2.0000,"Apply for the Senior Data Analyst position at TechCorp, targeting a start date of June 30, 2024 to respect your visa deadline. Ensure a minimum annual salary of $85,000 (or $70,000 base plus a $15,000 signing bonus) to meet the income floor. Bridge any early‑career income gap with a short‑term contract for $10,000 over three months. The late‑tail witness is the manager’s sign‑off at the 18‑month mark. The career tail R12 slot is the 12‑month performance review scheduled for July 2025."
model_judge_balanced90,C018-B,C018,synthetic_career_tail_03_01_r12,cbea_lcv_runtime,career,System B,output_text,external-api,MiniMax-M2.7,true,commit,false,false,false,false,false,true,false,true,2,0,2.0000,1.0000,1.0000,2.0000,2.0000,2.0000,"Based on the visa_or_contract_deadline_must_be_respected and minimum_income_floor_must_hold constraints, we recommend pursuing a remote software engineering role at a fintech startup (role_detail) with an income bridge via a short‑term loan to cover the transition period (income_bridge). The late‑tail witness caregiver_schedule_tail_tail_r12 confirms that the schedule can be accommodated, and the career_tail_r12_slot outlines a 12‑month progression plan that respects the deadline and maintains income above the floor. Future obligations include monitoring application_sequence_can_change, adjusting skill_investment_can_change, and re‑evaluating career_tail_local_priority_can_change as needed."
model_judge_balanced90,C018-C,C018,synthetic_career_tail_03_01_r12,raw_prompt_stuffing,career,System C,output_text,external-api,MiniMax-M2.7,true,commit,false,false,false,false,false,true,false,true,2,2,1.5000,1.5000,2.0000,1.0000,1.0000,1.5000,"Career transition plan based on raw background: The application_sequence_can_change based on emerging opportunities while respecting visa_or_contract_deadline_must_be_respected and ensuring minimum_income_floor_must_hold. Role details should be selected to maintain the income_floor_anchor while pursuing career_tail_r12_anchor objectives. An income_bridge may be needed if skill_investment_can_change creates temporary reduction. Critically, the caregiver_schedule_tail_tail_r12 represents a late_tail_witness that emerges after more salient details—it should be monitored as it can shift career_tail_local_priority_can_change. Schedule career_tail_r12_followup to validate outcomes and career_delay_followup if the deadline_anchor shows risk."
model_judge_balanced90,C019-A,C019,synthetic_comprehensive_debt_05_06_r01,raw_prompt_stuffing,comprehensive,System A,output_text,external-api,MiniMax-M2.7,true,commit,false,false,false,true,false,false,false,true,2,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,...
model_judge_balanced90,C019-B,C019,synthetic_comprehensive_debt_05_06_r01,validator_only,comprehensive,System B,output_text,external-api,MiniMax-M2.7,false,repair,false,false,false,false,false,true,false,false,2,0,2.0000,1.5000,1.5000,2.0000,2.0000,2.0000,"We can commit to a comprehensive plan that preserves your fixed cashflow obligations, respects medical and family boundaries, and addresses finance, career, relationship, and timing considerations. The plan includes detailed cashflow projections, resolves role conflicts, accounts for a late tail witness, and ensures the comprehensive debt R01 is handled appropriately."
model_judge_balanced90,C019-C,C019,synthetic_comprehensive_debt_05_06_r01,cbea_lcv_runtime,comprehensive,System C,output_text,external-api,MiniMax-M2.7,false,repair,false,false,false,false,false,true,false,false,2,2,2.0000,1.0000,2.0000,1.5000,2.0000,2.0000,"Based on the contract-bounded evidence activation analysis, I can provide a comprehensive multi-domain life planning framework that preserves your hard constraints. The earlier choice identified in obs_1 creates a downstream obligation that will be carried forward. The fixed cashflow obligation identified in hard_2 and anchored by cashflow_obligation_anchor must be honored before any discretionary resource allocation. Additionally, the role_conflict_tail_debt_r01 witness indicates a late-appearing obligation that may emerge from career-family intersection points. The comprehensive_debt_r01_anchor represents a multi-domain debt that can have its local priority adjusted over time. Your medical or family boundaries (hard_1, anchored by family_boundary_anchor) will not be overridden. Please specify exact cashflow amounts and timing windows to enable precise planning across finance, career, and relationship domains."
